1.0000,165.0920,11.3526
2.0000,38.0643,5.1527
3.0000,72.2391,6.1862
4.0000,67.1878,5.9527
5.0000,39.9182,5.2078
6.0000,36.7560,5.2073
7.0000,35.2318,5.1075
8.0000,44.8666,5.2783
9.0000,57.2522,5.6585
10.0000,58.5994,5.7361
11.0000,52.2475,5.5385
12.0000,44.2176,5.3035
13.0000,39.7372,5.2138
14.0000,38.0449,5.1736
15.0000,38.4242,5.2035
16.0000,41.2976,5.3052
17.0000,46.8540,5.4249
18.0000,51.1185,5.5269
19.0000,51.5597,5.5664
20.0000,48.3352,5.5566
21.0000,41.2891,5.3793
22.0000,38.8790,5.2925
23.0000,40.6319,5.3687
24.0000,45.0278,5.4941
25.0000,50.7182,5.5971
26.0000,54.5037,5.6334
27.0000,54.2318,5.6037
28.0000,51.8153,5.5394
29.0000,47.9040,5.4415
30.0000,44.9110,5.3573
31.0000,43.7985,5.3351
32.0000,44.8297,5.3719
33.0000,46.3896,5.3933
34.0000,47.2064,5.3971
35.0000,47.4151,5.3911
36.0000,46.3143,5.3596
37.0000,45.1644,5.3144
38.0000,44.1509,5.2761
39.0000,43.1215,5.2460
40.0000,42.4871,5.2219
41.0000,44.2492,5.2700
42.0000,47.5771,5.3486
43.0000,49.8249,5.3972
44.0000,50.8896,5.4055
45.0000,50.6501,5.3809
46.0000,47.2241,5.3098
47.0000,43.4873,5.2333
48.0000,40.7254,5.1284
49.0000,44.5889,5.1067
50.0000,59.4059,5.5196
51.0000,62.3870,5.6856
52.0000,50.1885,5.1392
53.0000,31.4284,4.6747
54.0000,26.8942,4.5477
55.0000,34.5589,4.6453
56.0000,49.0883,5.1091
57.0000,53.3454,5.3046
58.0000,48.6742,5.0832
59.0000,35.3993,4.6703
60.0000,27.4814,4.5313
61.0000,27.6848,4.5437
62.0000,35.1114,4.6593
63.0000,45.6930,4.9422
64.0000,49.5298,5.0874
65.0000,44.9435,4.9084
66.0000,34.9593,4.6763
67.0000,29.4737,4.5736
68.0000,33.5178,4.6322
69.0000,41.3138,4.7856
70.0000,44.9836,4.8807
71.0000,41.7601,4.7787
72.0000,31.9223,4.5075
73.0000,27.5779,4.4279
74.0000,37.7224,4.6043
75.0000,46.3534,4.8843
76.0000,44.1262,4.7843
77.0000,32.7669,4.4396
78.0000,25.8400,4.3552
79.0000,25.6399,4.3478
80.0000,32.4359,4.4220
81.0000,37.6434,4.5281
82.0000,37.4979,4.5293
83.0000,32.4843,4.4184
84.0000,26.2383,4.3603
85.0000,25.1498,4.3411
86.0000,29.9445,4.4014
87.0000,38.9249,4.5786
88.0000,42.2607,4.6963
89.0000,35.5729,4.5148
90.0000,28.1951,4.3765
91.0000,27.5913,4.3469
92.0000,43.6682,4.7890
93.0000,50.3898,5.1083
94.0000,41.6916,4.6536
95.0000,27.1870,4.3014
96.0000,25.1322,4.2644
97.0000,29.4171,4.3006
98.0000,33.3894,4.3303
99.0000,34.0254,4.3403
100.0000,30.1579,4.2542
101.0000,26.1270,4.1863
102.0000,25.9175,4.1666
103.0000,27.7595,4.1876
104.0000,30.4475,4.2652
105.0000,31.4228,4.2892
106.0000,30.5347,4.2677
107.0000,29.6375,4.2242
108.0000,30.7231,4.2550
