1.0000,113.7232,9.0461
2.0000,142.5944,9.8511
3.0000,50.2142,5.5679
4.0000,57.1551,5.7514
5.0000,46.3039,4.9396
6.0000,36.0214,4.8020
7.0000,49.4034,5.9686
8.0000,43.1238,5.2680
9.0000,35.9941,4.6804
10.0000,45.6721,5.1072
11.0000,42.4961,4.9858
12.0000,35.5261,4.5956
13.0000,35.1711,4.7315
14.0000,38.0898,4.9564
15.0000,31.4911,4.5696
16.0000,37.5881,4.8240
17.0000,35.0208,4.7912
18.0000,33.0368,4.6405
19.0000,33.0190,4.4389
20.0000,29.0476,4.4410
21.0000,30.5491,4.4091
22.0000,30.2789,4.5512
23.0000,34.2829,4.6630
24.0000,28.0392,4.3390
25.0000,27.2053,4.1826
26.0000,30.1448,4.3951
27.0000,30.9492,4.3943
28.0000,29.1823,4.4309
29.0000,33.2599,4.5457
30.0000,29.7565,4.4866
31.0000,26.0222,4.1622
32.0000,24.9500,4.0722
33.0000,23.5901,3.7973
34.0000,22.0739,3.7713
35.0000,23.3239,4.0198
36.0000,23.7260,3.9442
37.0000,25.2760,4.0735
38.0000,26.0787,4.1955
39.0000,21.3082,3.6827
40.0000,24.9118,4.1091
41.0000,24.1023,4.0973
42.0000,26.6413,4.1981
43.0000,21.1532,3.8549
44.0000,24.1485,4.1033
45.0000,22.9482,3.9709
46.0000,24.0432,3.8202
47.0000,22.0560,3.7559
48.0000,22.1996,3.7311
49.0000,21.8255,3.8478
50.0000,25.9047,3.9359
51.0000,22.5893,3.6920
52.0000,26.2926,3.9167
53.0000,22.6778,3.6742
54.0000,19.2459,3.3893
55.0000,26.0286,3.9525
56.0000,18.8944,3.4692
57.0000,23.1187,3.5525
58.0000,25.9656,3.7348
59.0000,23.0237,3.7700
60.0000,19.2834,3.6729
61.0000,22.7179,3.8839
62.0000,22.1070,3.9374
63.0000,17.2781,3.3848
64.0000,21.6634,3.5797
65.0000,22.4634,3.6442
66.0000,23.9186,3.8291
67.0000,15.4828,3.2042
68.0000,20.2432,3.6664
69.0000,18.0799,3.4715
70.0000,17.9431,3.4173
71.0000,19.7552,3.4730
72.0000,20.9551,3.5684
73.0000,19.8569,3.5513
74.0000,22.1126,3.8108
75.0000,17.2126,3.3271
76.0000,22.0987,3.6080
77.0000,20.3005,3.3999
78.0000,19.8740,3.4160
79.0000,21.5736,3.7407
80.0000,16.0704,3.1560
81.0000,15.5883,3.1562
82.0000,17.2512,3.3505
83.0000,17.9140,3.3200
84.0000,16.7581,3.1911
85.0000,16.2525,3.2653
86.0000,16.3473,3.0673
87.0000,14.0333,3.0559
88.0000,18.2272,3.3361
89.0000,16.1072,3.1976
90.0000,14.7468,3.0570
91.0000,11.5647,2.8564
92.0000,19.5201,3.5514
93.0000,15.6764,2.9944
94.0000,20.8850,3.6386
95.0000,16.6682,3.1654
96.0000,15.7207,3.2191
97.0000,18.0688,3.3807
98.0000,14.2241,3.0288
99.0000,14.7045,2.9753
100.0000,13.9162,2.9634
101.0000,15.7903,3.0601
102.0000,14.9514,3.1775
103.0000,11.0078,2.6960
104.0000,11.8461,2.7022
105.0000,13.5263,2.8760
106.0000,12.6381,2.8887
107.0000,12.2239,2.7741
108.0000,13.6658,2.8692
109.0000,12.0639,2.7231
110.0000,13.5836,2.8199
111.0000,11.3297,2.6095
112.0000,12.9903,2.8757
113.0000,16.6583,3.0607
114.0000,13.5448,2.8412
115.0000,10.0789,2.3962
116.0000,11.4166,2.6984
117.0000,10.7756,2.5911
118.0000,11.1709,2.7244
119.0000,10.8367,2.6045
120.0000,11.2655,2.6161
121.0000,13.7907,2.9157
122.0000,10.4381,2.5964
123.0000,9.9954,2.5982
124.0000,14.2001,2.9712
125.0000,11.5343,2.6085
126.0000,14.6131,2.9548
127.0000,11.4764,2.6185
128.0000,11.7520,2.6736
129.0000,8.6946,2.3254
130.0000,10.6161,2.5462
131.0000,9.4416,2.4996
132.0000,9.7757,2.3844
133.0000,13.8856,2.6712
134.0000,7.8315,2.1747
135.0000,8.6862,2.3168
136.0000,10.2144,2.5207
137.0000,8.7353,2.3620
138.0000,12.3862,2.8099
139.0000,9.9920,2.5385
140.0000,9.3647,2.4267
141.0000,7.0899,2.1485
142.0000,9.4706,2.3939
143.0000,9.1148,2.3550
144.0000,9.0990,2.2882
145.0000,12.6846,2.8163
146.0000,8.5291,2.3340
147.0000,7.7680,2.1274
148.0000,7.8790,2.1198
149.0000,10.8915,2.4588
150.0000,11.8087,2.6817
151.0000,10.5740,2.5007
152.0000,13.5513,2.9380
153.0000,11.1965,2.6047
154.0000,8.4912,2.2885
155.0000,10.0234,2.3613
156.0000,8.6346,2.2482
157.0000,8.1123,2.2098
158.0000,9.7709,2.4966
159.0000,9.7649,2.3957
160.0000,9.7278,2.4748
161.0000,9.7276,2.4144
162.0000,7.8205,2.1869
163.0000,7.7469,2.1965
164.0000,7.9123,2.1580
165.0000,8.5329,2.3542
166.0000,8.5566,2.2113
167.0000,6.9543,2.0402
168.0000,7.4749,2.1398
169.0000,7.4886,2.0534
170.0000,6.8948,2.1114
171.0000,8.8639,2.3420
172.0000,6.3177,2.0014
173.0000,7.0823,2.1133
174.0000,9.0085,2.3908
175.0000,9.3269,2.2420
176.0000,7.7884,2.2470
177.0000,16.8405,3.3400
178.0000,18.7679,3.3038
179.0000,17.8552,3.2709
180.0000,7.3511,2.1385
181.0000,21.1848,3.6662
182.0000,13.7224,2.8895
183.0000,15.7348,3.1048
184.0000,14.8333,3.0937
185.0000,9.4240,2.4268
186.0000,15.4296,3.1802
187.0000,12.2257,2.8185
188.0000,11.6164,2.6324
189.0000,15.4127,3.1155
190.0000,11.4617,2.7341
191.0000,10.4101,2.5311
192.0000,12.0116,2.6343
193.0000,8.5757,2.2590
194.0000,9.4654,2.4458
195.0000,9.1226,2.5670
196.0000,9.2214,2.3662
197.0000,8.5299,2.2051
198.0000,8.8069,2.2230
199.0000,7.9218,2.2092
200.0000,10.9802,2.5586
201.0000,8.4559,2.2014
202.0000,9.8406,2.5040
203.0000,7.8485,2.2477
204.0000,8.8679,2.2702
205.0000,8.5703,2.3204
206.0000,8.0084,2.1110
207.0000,7.1361,2.0212
208.0000,6.0328,1.9284
209.0000,6.5312,2.0315
210.0000,10.2589,2.4054
211.0000,6.3045,2.0235
212.0000,5.5199,1.8614
213.0000,5.5798,1.9424
214.0000,9.1950,2.4341
215.0000,5.9710,1.8744
216.0000,9.7310,2.3856
217.0000,5.2071,1.7850
218.0000,6.4682,2.0652
219.0000,6.3759,2.0343
220.0000,6.4233,1.9334
221.0000,5.8992,1.7827
222.0000,7.7556,2.1115
223.0000,5.0625,1.7530
224.0000,6.0508,1.9877
225.0000,6.3511,1.9940
226.0000,7.7508,2.0292
227.0000,8.2432,2.2053
228.0000,5.5946,1.9419
229.0000,7.8158,2.1593
230.0000,6.5543,1.9344
231.0000,5.4520,1.8786
232.0000,4.7012,1.7263
233.0000,6.7373,1.9032
234.0000,5.9724,1.9551
235.0000,6.4451,1.9479
236.0000,7.1942,2.0562
237.0000,10.5507,2.5402
238.0000,5.9626,1.9172
239.0000,7.8168,2.1489
240.0000,4.9404,1.7365
241.0000,7.5528,2.0418
242.0000,5.5242,1.8745
243.0000,8.4094,2.2884
244.0000,5.0517,1.7786
245.0000,10.8168,2.5464
246.0000,6.1880,1.9207
247.0000,11.5201,2.6559
248.0000,7.2906,2.0964
249.0000,9.4757,2.3053
250.0000,5.8519,1.9344
251.0000,7.5381,2.1514
252.0000,7.0200,2.0177
253.0000,8.9099,2.2809
254.0000,9.0242,2.3590
255.0000,5.0323,1.7482
256.0000,8.4966,2.4007
257.0000,5.7881,1.9539
258.0000,9.7563,2.4630
259.0000,5.3470,1.7805
260.0000,7.5177,2.2132
261.0000,5.1028,1.7948
262.0000,5.6226,1.8097
263.0000,4.8099,1.7646
264.0000,4.9654,1.7239
265.0000,5.1125,1.7983
266.0000,6.4542,1.8871
267.0000,4.4691,1.6603
268.0000,4.8535,1.7972
269.0000,5.5187,1.7993
270.0000,7.4386,1.9922
271.0000,4.7930,1.7490
272.0000,6.9766,2.0532
273.0000,4.7314,1.7099
274.0000,7.5590,2.1780
275.0000,4.8458,1.7036
276.0000,8.6190,2.2721
277.0000,5.6031,1.8691
278.0000,5.1269,1.8290
279.0000,5.7367,1.7783
280.0000,6.8301,2.0492
281.0000,6.1291,1.9599
282.0000,6.0487,1.9518
283.0000,4.6973,1.6074
284.0000,4.8364,1.7502
285.0000,6.1780,1.8923
286.0000,3.4756,1.4336
287.0000,4.8084,1.7095
288.0000,4.2188,1.5751
289.0000,5.0412,1.7575
290.0000,4.7590,1.6821
291.0000,5.6373,1.8981
292.0000,3.9490,1.5605
293.0000,3.4261,1.3831
294.0000,4.4481,1.6796
295.0000,4.4316,1.5990
296.0000,3.6697,1.4852
297.0000,4.0676,1.5828
298.0000,3.2449,1.3971
299.0000,5.4884,1.7985
300.0000,5.9626,1.8130
