67.5204,6.1909,0.7150,0.5143,68.2354
66.5394,6.1664,0.7214,0.5238,67.2608
65.7292,6.0933,0.7134,0.5238,66.4426
64.8598,6.0463,0.7109,0.5238,65.5707
63.5963,5.9959,0.7444,0.5048,64.3407
62.0448,5.8558,0.7099,0.5524,62.7548
61.1006,5.8013,0.7291,0.5429,61.8297
59.5142,5.7866,0.7270,0.5619,60.2412
58.1111,5.6738,0.7756,0.5333,58.8867
57.2400,5.6562,0.7036,0.6190,57.9435
53.0645,5.4390,0.7639,0.5619,53.8284
51.2687,5.3749,0.7407,0.5905,52.0094
50.3778,5.3234,0.7259,0.6095,51.1036
47.7072,5.1628,0.7637,0.6095,48.4709
44.1350,5.0277,0.7576,0.5238,44.8926
43.0487,4.9204,0.8071,0.5333,43.8558
39.7804,4.7907,0.8116,0.5524,40.5920
36.6165,4.6017,0.7873,0.5429,37.4038
34.4082,4.6256,0.7335,0.6095,35.1417
33.9761,4.7062,0.8491,0.4857,34.8252
31.9535,4.4724,0.8629,0.5810,32.8164
33.6328,4.6895,0.8268,0.5429,34.4596
31.3422,4.3883,0.9266,0.4667,32.2688
30.3730,4.3799,0.8198,0.5048,31.1928
30.5597,4.4880,0.8544,0.4667,31.4141
30.6788,4.5840,0.8473,0.5429,31.5261
31.3254,4.6394,0.8113,0.5429,32.1367
32.3143,4.6618,0.8039,0.5238,33.1182
32.7491,4.5652,0.7774,0.4762,33.5265
29.1942,4.3917,0.8668,0.4476,30.0610
29.2875,4.3909,0.8670,0.5143,30.1545
29.4345,4.4067,0.7443,0.5048,30.1788
26.5231,4.2534,0.8198,0.5238,27.3429
27.6301,4.2628,0.7074,0.5714,28.3376
28.2701,4.2067,0.8388,0.5429,29.1089
29.3763,4.4362,0.9101,0.4857,30.2864
27.9577,4.3059,0.8518,0.5333,28.8095
27.0270,4.2287,0.7764,0.5429,27.8034
27.5790,4.2510,0.7789,0.4857,28.3579
25.9294,4.2109,0.8598,0.4381,26.7892
26.1247,4.1703,0.7660,0.5333,26.8908
25.6382,4.0948,0.8233,0.5048,26.4615
24.4111,3.9248,0.8009,0.4476,25.2121
24.5961,3.9062,0.7912,0.5429,25.3873
27.3184,4.1814,0.8075,0.5143,28.1259
23.8769,3.9532,0.7126,0.5619,24.5895
25.3032,3.8688,0.7845,0.5524,26.0877
23.0836,3.7459,0.8634,0.4952,23.9469
20.6453,3.7542,0.6969,0.5905,21.3422
20.4308,3.5885,0.7627,0.5619,21.1935
22.1027,3.7049,0.7533,0.5238,22.8560
18.9684,3.4519,0.7875,0.5905,19.7559
19.1890,3.4597,0.8547,0.5429,20.0437
19.9211,3.5594,0.7718,0.5048,20.6928
22.3635,3.7750,0.8291,0.5429,23.1926
24.3622,3.8675,0.6577,0.6381,25.0198
19.0447,3.3755,0.7091,0.6381,19.7538
19.6385,3.4336,0.7046,0.5619,20.3431
16.3739,3.0646,0.7313,0.5714,17.1052
16.9294,3.1640,0.7318,0.5048,17.6613
15.6736,3.0617,0.6855,0.6095,16.3590
15.2145,3.0756,0.8450,0.5333,16.0595
16.6036,3.1721,0.7211,0.5524,17.3247
13.8727,3.0358,0.7435,0.5048,14.6162
13.0650,2.8433,0.7500,0.5810,13.8150
11.5372,2.6887,0.6558,0.5905,12.1930
11.8913,2.6167,0.7945,0.5048,12.6858
12.6321,2.7716,0.7103,0.5905,13.3424
10.1676,2.4905,0.7120,0.6000,10.8796
12.5913,2.9367,0.7158,0.5714,13.3071
12.6147,2.7890,0.7188,0.5238,13.3335
10.4237,2.4356,0.7028,0.5714,11.1266
9.5461,2.2316,0.7475,0.5905,10.2936
7.9348,2.2113,0.7928,0.5238,8.7276
8.6278,2.1786,0.7518,0.5524,9.3796
8.9792,2.3709,0.7522,0.4952,9.7314
9.2507,2.3830,0.6722,0.6000,9.9229
9.2248,2.3596,0.7203,0.6095,9.9451
8.4361,2.1128,0.6634,0.6476,9.0995
7.8265,2.0751,0.7060,0.5619,8.5326
8.1119,2.2647,0.6458,0.5905,8.7577
6.3114,2.0430,0.6938,0.6095,7.0053
7.8360,2.2411,0.7188,0.5333,8.5549
7.0491,1.9763,0.6798,0.6571,7.7289
8.1169,2.3068,0.7601,0.5143,8.8769
6.4891,1.9530,0.6880,0.6381,7.1771
6.9738,1.9876,0.6539,0.6190,7.6277
6.4453,2.0314,0.7474,0.5524,7.1927
5.8688,1.8313,0.6543,0.6000,6.5231
6.9209,2.0332,0.6484,0.6381,7.5693
6.7819,1.9427,0.7152,0.5333,7.4971
7.8636,2.1513,0.6915,0.5810,8.5550
