72.3794,6.5048,0.8439,0.3905,73.2233
71.3347,6.4579,0.8335,0.4000,72.1682
71.5907,6.4320,0.8186,0.4381,72.4093
69.1340,6.3413,0.8592,0.4190,69.9931
68.4355,6.2664,0.8228,0.4952,69.2583
68.4361,6.2816,0.8028,0.4190,69.2389
68.2535,6.2240,0.8104,0.4381,69.0639
67.4059,6.2000,0.8152,0.4286,68.2211
67.3117,6.1735,0.8553,0.4000,68.1670
66.1053,6.1471,0.8618,0.4190,66.9671
65.9218,6.1149,0.8589,0.4381,66.7807
63.9056,6.0120,0.8822,0.3619,64.7878
63.5461,5.9592,0.8391,0.4095,64.3853
61.7982,5.9042,0.8685,0.4381,62.6666
61.7970,5.9122,0.8774,0.4381,62.6743
59.7359,5.7620,0.8898,0.4571,60.6257
59.9886,5.8017,0.8890,0.4857,60.8776
58.0735,5.6984,0.9056,0.4190,58.9791
57.2669,5.6729,1.0024,0.3905,58.2694
56.2651,5.6328,0.9880,0.4286,57.2531
54.4965,5.5275,1.0223,0.3524,55.5188
51.3386,5.3310,0.9938,0.4000,52.3324
50.7381,5.2880,0.9603,0.4000,51.6984
49.1128,5.1814,1.0687,0.4286,50.1816
46.3175,5.1401,1.0076,0.4286,47.3250
46.3821,5.1156,0.9796,0.4571,47.3617
44.9173,5.0601,0.9827,0.4571,45.9000
43.5757,4.9107,1.0953,0.4000,44.6710
44.1174,5.0002,0.9867,0.4476,45.1041
39.9305,4.6525,1.1008,0.4000,41.0314
39.1604,4.7639,0.9112,0.5238,40.0716
36.2114,4.5598,1.0656,0.4381,37.2770
37.6598,4.7217,1.0242,0.4762,38.6840
32.8532,4.4470,1.1035,0.3810,33.9567
32.4720,4.3792,0.9892,0.5238,33.4612
30.5985,4.3777,1.0665,0.3714,31.6650
28.3998,4.2141,0.9049,0.5524,29.3047
30.7826,4.4856,0.9790,0.5238,31.7615
29.1337,4.2721,1.0097,0.5143,30.1434
30.6867,4.4377,1.0699,0.4381,31.7565
30.7579,4.3731,1.0311,0.4286,31.7890
31.8871,4.4466,0.9928,0.4762,32.8800
29.6927,4.3915,0.8370,0.5619,30.5296
30.1279,4.3871,0.9332,0.5524,31.0611
30.6590,4.3645,0.9543,0.4952,31.6133
29.5534,4.4316,1.0114,0.4381,30.5649
28.4532,4.2282,0.8580,0.5333,29.3112
26.9611,4.2250,0.7784,0.5905,27.7394
26.8104,4.0537,0.9880,0.5048,27.7984
28.7882,4.2819,1.0139,0.5429,29.8021
27.4780,4.1795,0.9663,0.5048,28.4443
25.7035,4.2447,0.8426,0.5714,26.5461
27.3393,4.1222,0.9777,0.5619,28.3171
26.5027,4.0312,0.9232,0.5048,27.4259
24.0110,4.0169,0.8362,0.5524,24.8472
26.6086,4.2004,0.8291,0.5810,27.4377
26.8470,4.1445,0.8804,0.5143,27.7274
29.2973,4.1445,0.9406,0.4667,30.2379
27.7061,4.1418,0.8838,0.5333,28.5899
26.5127,4.0635,1.1134,0.4476,27.6261
24.3475,3.8341,0.8828,0.5619,25.2303
24.5996,3.8903,0.8604,0.5429,25.4600
24.5739,3.8928,0.9776,0.5048,25.5514
24.2636,3.8991,0.7860,0.5810,25.0496
27.8183,4.1209,0.8266,0.6190,28.6449
25.9509,4.0436,0.9260,0.5238,26.8769
25.8524,4.0833,0.9195,0.4952,26.7718
22.7887,3.7355,0.9378,0.5238,23.7265
24.8963,3.7840,0.8588,0.4762,25.7552
25.4160,3.9359,1.0464,0.4571,26.4624
21.7917,3.5913,0.9146,0.5524,22.7062
26.7057,4.0870,0.7960,0.5810,27.5017
25.0625,3.7752,0.9633,0.5333,26.0258
23.5283,3.7975,0.8308,0.4857,24.3591
24.7181,3.9232,0.7675,0.6190,25.4856
20.9614,3.5611,0.9921,0.4381,21.9535
22.5964,3.5223,0.8404,0.5238,23.4368
25.5716,3.9296,0.8810,0.5333,26.4526
23.8501,3.7479,0.7770,0.5714,24.6271
23.1117,3.7697,0.8403,0.5524,23.9520
21.7476,3.5039,0.9287,0.4857,22.6763
24.8734,3.8543,0.8631,0.5143,25.7365
22.2455,3.6542,1.0064,0.4667,23.2519
23.0993,3.8387,0.8926,0.5048,23.9919
20.9848,3.4795,0.9762,0.4381,21.9610
21.3174,3.5978,0.8120,0.6381,22.1295
22.3296,3.4236,0.7207,0.6095,23.0502
19.3441,3.3987,0.9264,0.4381,20.2706
23.1228,3.5554,0.9049,0.5143,24.0277
21.5590,3.6933,0.8327,0.5429,22.3917
19.9786,3.3118,0.8206,0.4762,20.7992
21.7335,3.6135,0.7554,0.5810,22.4889
20.8186,3.5750,0.9904,0.4381,21.8090
17.0511,3.1574,0.8130,0.5810,17.8642
18.8665,3.4278,0.9261,0.4952,19.7926
17.6650,3.2049,0.8889,0.4857,18.5539
17.3983,3.3370,0.8479,0.5333,18.2461
17.0374,3.0739,0.8927,0.4476,17.9302
16.2080,3.0699,0.8951,0.5238,17.1031
17.7566,3.1959,0.8870,0.6000,18.6436
13.9420,2.7780,0.8831,0.5048,14.8251
20.1261,3.4198,0.8184,0.4857,20.9445
15.6482,3.0949,0.8870,0.4952,16.5352
13.7756,2.8448,0.9388,0.4190,14.7143
16.9303,3.0277,0.7960,0.4762,17.7262
15.8725,3.0104,0.9108,0.5143,16.7833
17.6406,3.1404,0.9165,0.4667,18.5571
16.7415,3.0233,0.8943,0.5238,17.6358
17.2855,3.2583,0.7725,0.5143,18.0580
17.7230,3.4625,0.7802,0.5619,18.5032
16.7570,3.0349,0.9056,0.4667,17.6626
15.4494,2.8429,0.8877,0.4857,16.3372
13.7213,2.9330,0.7449,0.5905,14.4662
14.0308,2.7789,0.8150,0.4667,14.8459
14.1208,2.7465,0.7665,0.4857,14.8873
15.2539,2.8011,0.7354,0.5429,15.9893
14.7333,2.9306,0.7666,0.5619,15.4999
15.1864,2.8897,0.8453,0.5238,16.0318
15.1764,2.7562,0.8886,0.4476,16.0650
14.0159,2.7156,0.8135,0.5429,14.8293
13.1027,2.7954,0.8181,0.4952,13.9208
13.4545,2.7169,0.7832,0.4952,14.2377
13.4854,2.7434,0.8547,0.5238,14.3401
10.8486,2.3194,0.7690,0.6000,11.6176
11.2647,2.5561,0.8459,0.5524,12.1106
11.0762,2.3123,0.7425,0.5429,11.8187
12.5853,2.6960,0.8044,0.6000,13.3897
11.6168,2.5065,0.8053,0.5333,12.4221
12.9919,2.6481,0.9548,0.4571,13.9468
11.3795,2.4852,0.7545,0.5238,12.1340
10.1220,2.2714,0.7887,0.5333,10.9107
11.7266,2.3719,0.8525,0.5333,12.5791
11.7051,2.5383,0.7501,0.5333,12.4552
10.5488,2.3657,0.8389,0.4667,11.3877
8.9056,2.1739,0.7037,0.6286,9.6093
10.7768,2.3841,0.7186,0.6095,11.4954
11.6711,2.4853,0.7255,0.5333,12.3966
11.7755,2.4422,0.8415,0.4667,12.6170
14.6621,2.8423,0.7061,0.5619,15.3682
13.2146,2.5935,0.7623,0.5333,13.9770
8.9508,2.2738,0.8359,0.5238,9.7867
8.6788,2.1724,0.7766,0.5238,9.4554
14.0627,2.8029,0.7564,0.5714,14.8190
10.4604,2.4515,0.8083,0.4952,11.2687
9.7807,2.3431,0.7974,0.5048,10.5781
8.4627,2.2410,0.7097,0.6095,9.1724
10.6972,2.4078,0.8849,0.4667,11.5821
9.8527,2.2393,0.7118,0.6000,10.5645
8.5731,2.0303,0.7371,0.6000,9.3102
8.8619,2.1974,0.7268,0.5810,9.5886
8.4880,2.1127,0.7440,0.5524,9.2320
7.3176,1.9046,0.6626,0.6286,7.9803
10.7408,2.2747,0.7310,0.5714,11.4718
6.8068,2.0480,0.8201,0.5333,7.6269
8.6997,2.2284,0.7515,0.5143,9.4511
8.2733,2.1027,0.7507,0.5619,9.0240
8.3147,2.1683,0.6439,0.6190,8.9586
11.7305,2.5194,0.7500,0.5238,12.4805
6.9328,2.0452,0.6495,0.6190,7.5822
8.0917,1.9751,0.7799,0.5905,8.8716
6.9045,2.0193,0.6722,0.6857,7.5767
8.8835,2.1272,0.6952,0.5810,9.5787
8.8642,2.1057,0.6779,0.6667,9.5421
6.6682,2.0312,0.6601,0.6476,7.3283
9.0968,2.1656,0.7606,0.5143,9.8574
6.9222,1.8205,0.7253,0.6000,7.6475
10.1030,2.2245,0.6116,0.6476,10.7146
10.0934,2.3276,0.7940,0.5238,10.8874
5.1427,1.7807,0.7019,0.6095,5.8447
6.8918,1.9981,0.6619,0.6762,7.5537
5.7574,1.8073,0.7470,0.6095,6.5044
7.4722,2.0979,0.6709,0.6095,8.1431
6.9091,1.8839,0.7086,0.6000,7.6177
6.6025,1.8006,0.7257,0.5238,7.3281
9.4832,2.3027,0.6733,0.6476,10.1565
6.5459,1.8432,0.7599,0.5810,7.3058
6.5727,1.9352,0.7000,0.6190,7.2727
6.5590,1.8296,0.6679,0.6000,7.2269
6.9572,1.8756,0.6904,0.5905,7.6476
6.9406,2.0314,0.7097,0.5714,7.6503
7.3500,1.9867,0.6720,0.6762,8.0221
5.6614,1.8189,0.6454,0.6095,6.3067
8.2363,2.1378,0.6645,0.6381,8.9008
7.2435,2.0678,0.6411,0.5905,7.8846
5.6969,1.7564,0.7361,0.5619,6.4329
7.1662,1.9105,0.7011,0.6476,7.8673
5.4706,1.7424,0.7258,0.6286,6.1964
7.7766,2.1035,0.6929,0.5810,8.4695
8.6248,2.0869,0.7264,0.5714,9.3512
7.6459,2.0070,0.7484,0.5333,8.3943
7.2750,1.9526,0.6445,0.5905,7.9195
5.8635,1.7756,0.6637,0.6857,6.5272
6.1061,1.8377,0.6482,0.5905,6.7543
6.8965,1.9506,0.6929,0.6000,7.5894
6.5286,1.8219,0.7788,0.5333,7.3074
4.6863,1.6029,0.6955,0.5429,5.3818
6.2799,1.8303,0.7002,0.5429,6.9800
7.8555,2.0699,0.6946,0.5810,8.5502
7.0094,1.9060,0.6399,0.5905,7.6493
5.6085,1.5904,0.6708,0.5714,6.2793
5.7938,1.8348,0.6957,0.5333,6.4895
7.8229,1.9854,0.6905,0.5619,8.5134
6.4697,2.0161,0.6269,0.6286,7.0967
7.2643,1.8722,0.6592,0.6571,7.9235
5.3587,1.6557,0.7151,0.5905,6.0738
5.6833,1.8267,0.7173,0.5429,6.4005
5.2503,1.6453,0.6484,0.5524,5.8987
6.1228,1.9142,0.6737,0.6476,6.7965
5.3707,1.7220,0.6612,0.6476,6.0319
4.5535,1.6597,0.6707,0.6095,5.2242
5.7172,1.8232,0.7339,0.5619,6.4512
5.1505,1.7486,0.6758,0.6095,5.8263
4.9699,1.6572,0.7381,0.5524,5.7079
7.2119,1.8713,0.6527,0.6190,7.8646
6.5274,1.8547,0.6440,0.5619,7.1715
6.2216,1.8396,0.6577,0.5810,6.8793
