315.6870,16.3020,5.3407,0.4848,321.0277
34.7288,4.6613,2.3373,0.4848,37.0661
110.8081,8.1582,0.9216,0.5758,111.7297
76.8034,6.4726,0.9690,0.5455,77.7724
34.8400,4.8906,2.0381,0.5152,36.8781
35.2827,5.0097,2.1106,0.5152,37.3934
34.4211,4.9388,1.3558,0.5152,35.7769
36.4944,5.0079,0.8683,0.6364,37.3627
50.1100,5.3835,1.0561,0.6364,51.1660
59.9504,5.7244,1.0674,0.6364,61.0178
59.4850,5.7120,0.9540,0.6970,60.4390
53.2714,5.5125,0.8200,0.6667,54.0914
45.2928,5.2983,0.7507,0.5758,46.0435
39.5981,5.1712,0.8165,0.6364,40.4147
37.5894,5.1184,1.0123,0.5152,38.6017
36.8796,5.1286,1.3804,0.4848,38.2600
37.6880,5.1669,1.6767,0.5152,39.3647
39.2882,5.2296,1.9185,0.4848,41.2066
41.3602,5.2987,2.1103,0.4848,43.4704
44.6127,5.3622,2.2385,0.4848,46.8512
47.0914,5.4188,2.3408,0.4848,49.4322
48.1822,5.4314,2.4054,0.4848,50.5876
47.3607,5.3988,2.4254,0.4848,49.7860
45.6015,5.3515,2.4145,0.4848,48.0160
43.3590,5.2993,2.3613,0.4848,45.7202
41.2544,5.2527,2.2508,0.4848,43.5051
39.3642,5.2021,2.0893,0.4848,41.4535
38.4786,5.1751,1.8917,0.4848,40.3703
38.1362,5.1628,1.6376,0.5152,39.7738
38.5908,5.1745,1.3574,0.5152,39.9482
39.5219,5.1950,1.1155,0.4848,40.6374
40.7676,5.2242,0.9341,0.5152,41.7017
42.1918,5.2556,0.8190,0.5152,43.0108
43.5427,5.2826,0.7578,0.5758,44.3004
44.5276,5.3049,0.7329,0.6364,45.2605
44.9164,5.3104,0.7280,0.6364,45.6444
45.0287,5.3102,0.7306,0.6364,45.7593
44.7916,5.3075,0.7310,0.6364,45.5226
44.4454,5.2968,0.7265,0.6667,45.1718
43.8754,5.2803,0.7224,0.6667,44.5978
43.3890,5.2656,0.7190,0.6667,44.1080
42.8189,5.2457,0.7193,0.5758,43.5382
42.9418,5.2398,0.7203,0.6061,43.6621
