71.0298,6.4376,0.6855,0.5143,71.7153
70.1720,6.4133,0.7234,0.4952,70.8954
70.6300,6.3992,0.7069,0.5238,71.3369
69.7636,6.3345,0.7209,0.5333,70.4845
69.3661,6.3442,0.7027,0.4952,70.0688
68.6648,6.3343,0.7163,0.5619,69.3811
68.1672,6.2915,0.6903,0.6000,68.8575
67.1808,6.1887,0.7336,0.4857,67.9144
68.0760,6.2519,0.7566,0.4667,68.8326
66.5714,6.1820,0.7276,0.5143,67.2990
65.8254,6.1234,0.6839,0.5619,66.5092
65.3456,6.1413,0.7267,0.4952,66.0723
65.7816,6.0964,0.7155,0.5238,66.4971
65.1023,6.0983,0.7333,0.5048,65.8356
64.7313,6.0426,0.7362,0.5524,65.4675
64.1021,6.0574,0.7011,0.5524,64.8033
63.6161,5.9940,0.7144,0.5238,64.3304
63.1510,5.9931,0.7177,0.5524,63.8688
62.6592,5.9610,0.7595,0.4952,63.4187
61.2222,5.8867,0.7259,0.5333,61.9481
61.2167,5.8488,0.7445,0.5333,61.9611
60.6870,5.8192,0.7273,0.5333,61.4143
59.1996,5.7323,0.7143,0.6095,59.9139
58.5720,5.7210,0.7211,0.5333,59.2931
59.7638,5.7949,0.7089,0.5810,60.4727
57.9218,5.6833,0.7360,0.5524,58.6578
56.0582,5.5657,0.7757,0.5143,56.8339
55.2915,5.6075,0.7505,0.5429,56.0419
55.6991,5.5901,0.7535,0.5905,56.4527
54.9127,5.5194,0.7932,0.5905,55.7060
52.7393,5.4032,0.8057,0.4381,53.5450
52.3876,5.3928,0.7198,0.5714,53.1074
51.7839,5.2637,0.7657,0.5905,52.5495
50.5163,5.3013,0.7056,0.5524,51.2220
51.2987,5.2256,0.7896,0.6095,52.0883
50.3504,5.2056,0.8365,0.5619,51.1869
47.3887,5.0741,0.7636,0.5524,48.1524
48.3166,5.0867,0.8987,0.5238,49.2154
44.2466,4.9235,0.8636,0.4667,45.1103
44.0910,4.8380,0.8605,0.4762,44.9515
46.1151,5.0203,0.8689,0.5048,46.9840
40.5910,4.8007,0.8217,0.5714,41.4128
