94.0844,7.2747,0.7428,0.4242,94.8273
86.9696,6.9161,0.7529,0.3939,87.7225
80.7387,6.5876,0.7480,0.4242,81.4867
74.5175,6.2835,0.7461,0.4848,75.2636
68.5812,6.0499,0.7427,0.5152,69.3239
63.2475,5.8623,0.7400,0.4848,63.9875
58.5570,5.7096,0.7365,0.5152,59.2935
54.5231,5.5691,0.7351,0.4848,55.2582
51.1291,5.4445,0.7414,0.4848,51.8705
48.4239,5.3818,0.7521,0.4848,49.1760
46.0603,5.3230,0.7624,0.4848,46.8227
44.2337,5.2903,0.7703,0.4848,45.0040
42.7322,5.2672,0.7731,0.4848,43.5053
41.5736,5.2638,0.7641,0.4848,42.3377
40.7664,5.2671,0.7621,0.4848,41.5285
40.2451,5.2706,0.7543,0.4848,40.9994
40.1342,5.2832,0.7400,0.5152,40.8741
39.8636,5.2790,0.7280,0.5455,40.5916
39.7350,5.2742,0.7215,0.5455,40.4565
39.6627,5.2587,0.7131,0.5758,40.3757
39.6409,5.2357,0.7035,0.5758,40.3445
39.7342,5.2045,0.6984,0.5758,40.4326
39.6258,5.1780,0.6945,0.6061,40.3203
39.7036,5.1656,0.6888,0.6061,40.3924
39.8428,5.1730,0.6893,0.6061,40.5321
40.0127,5.1770,0.6903,0.6061,40.7031
39.8643,5.1583,0.6980,0.5758,40.5623
40.2164,5.1702,0.7106,0.5455,40.9269
40.0266,5.1456,0.7150,0.5152,40.7417
39.8683,5.1174,0.7193,0.4848,40.5877
39.8125,5.0932,0.7224,0.4848,40.5349
39.6143,5.0648,0.7227,0.4848,40.3370
39.3754,5.0364,0.7223,0.4848,40.0978
39.1581,5.0220,0.7227,0.4848,39.8808
39.0032,5.0114,0.7263,0.4848,39.7295
38.9989,5.0187,0.7334,0.5152,39.7323
39.1092,5.0270,0.7366,0.5152,39.8457
39.1683,5.0167,0.7373,0.5152,39.9056
39.1273,5.0055,0.7391,0.5152,39.8664
39.0036,4.9866,0.7419,0.4848,39.7454
38.8880,4.9745,0.7438,0.4848,39.6319
38.8703,4.9670,0.7450,0.4848,39.6153
38.8681,4.9592,0.7441,0.4848,39.6123
38.7127,4.9373,0.7384,0.4545,39.4510
38.7123,4.9280,0.7369,0.4545,39.4492
38.6024,4.9188,0.7362,0.4545,39.3386
38.6902,4.9172,0.7355,0.4545,39.4257
38.8093,4.9253,0.7329,0.5455,39.5422
38.8090,4.9299,0.7303,0.5455,39.5394
38.7957,4.9258,0.7290,0.5455,39.5247
38.5902,4.9041,0.7273,0.5455,39.3175
38.5508,4.8971,0.7264,0.5455,39.2772
38.6289,4.9037,0.7282,0.5455,39.3570
38.7774,4.9116,0.7305,0.5455,39.5079
39.1990,4.9394,0.7307,0.5455,39.9297
39.3680,4.9513,0.7325,0.5455,40.1005
39.4823,4.9671,0.7334,0.5455,40.2157
39.6919,4.9904,0.7267,0.5455,40.4186
39.5001,4.9999,0.7225,0.5455,40.2225
39.5020,5.0112,0.7163,0.5455,40.2183
39.4685,5.0170,0.7089,0.5455,40.1774
39.4731,5.0165,0.7030,0.5758,40.1761
39.4647,5.0135,0.6977,0.5758,40.1624
39.6753,5.0179,0.6935,0.5758,40.3688
40.2714,5.0526,0.6934,0.5758,40.9649
40.7642,5.0849,0.6924,0.5758,41.4566
40.9779,5.1168,0.6927,0.5758,41.6706
41.2518,5.1492,0.6912,0.5758,41.9429
41.5818,5.1881,0.6884,0.5758,42.2703
41.6238,5.1908,0.6900,0.5758,42.3138
41.7948,5.1935,0.6911,0.5758,42.4859
41.5229,5.1730,0.6864,0.5758,42.2093
41.4392,5.1644,0.6809,0.5758,42.1200
41.6363,5.1724,0.6761,0.5758,42.3124
41.9524,5.1872,0.6748,0.6061,42.6272
42.3206,5.1897,0.6734,0.6061,42.9939
42.7029,5.2030,0.6716,0.6061,43.3745
43.0812,5.2281,0.6691,0.6061,43.7503
43.3648,5.2508,0.6671,0.6061,44.0318
43.3989,5.2635,0.6663,0.6364,44.0652
43.6614,5.2854,0.6681,0.6364,44.3295
43.3358,5.2878,0.6681,0.6364,44.0039
42.7272,5.2536,0.6703,0.6364,43.3975
42.0179,5.2080,0.6717,0.6364,42.6896
41.6360,5.1801,0.6728,0.6364,42.3088
41.3869,5.1622,0.6707,0.6364,42.0576
41.3733,5.1646,0.6694,0.6364,42.0428
41.3329,5.1729,0.6692,0.6364,42.0021
41.3957,5.1776,0.6716,0.6364,42.0673
41.5005,5.2007,0.6758,0.6364,42.1763
42.1319,5.2430,0.6771,0.6364,42.8089
42.4348,5.2497,0.6830,0.6364,43.1178
42.5928,5.2629,0.6889,0.6364,43.2817
42.5926,5.2777,0.6937,0.6061,43.2863
42.7846,5.3098,0.6932,0.6061,43.4778
42.4369,5.3031,0.6963,0.6364,43.1331
42.6593,5.3162,0.6975,0.6364,43.3569
42.8273,5.3272,0.6979,0.6364,43.5252
42.6710,5.3157,0.7011,0.6061,43.3721
42.6568,5.3150,0.7038,0.5758,43.3607
