1.0000,95.1976,7.1377
2.0000,94.6300,7.0936
3.0000,94.0452,7.0501
4.0000,93.4664,7.0080
5.0000,92.9166,6.9709
6.0000,92.3868,6.9345
7.0000,91.8455,6.8963
8.0000,91.3181,6.8582
9.0000,90.7759,6.8192
10.0000,90.2050,6.7777
11.0000,89.6127,6.7339
12.0000,88.9910,6.6870
13.0000,88.3354,6.6437
14.0000,87.6258,6.6055
15.0000,86.8733,6.5648
16.0000,86.0714,6.5219
17.0000,85.2190,6.4770
18.0000,84.3063,6.4392
19.0000,83.3421,6.4131
20.0000,82.3330,6.3870
21.0000,81.2412,6.3591
22.0000,80.0481,6.3268
23.0000,78.6513,6.2856
24.0000,77.0867,6.2566
25.0000,75.3074,6.2674
26.0000,75.3074,6.2674
27.0000,75.3074,6.2674
28.0000,75.3074,6.2674
29.0000,75.3074,6.2674
30.0000,75.3074,6.2674
31.0000,75.3074,6.2674
32.0000,75.3074,6.2674
33.0000,75.3074,6.2674
34.0000,75.3074,6.2674
35.0000,75.3074,6.2674
36.0000,75.3074,6.2674
37.0000,75.3074,6.2674
38.0000,75.3074,6.2674
39.0000,75.3074,6.2674
40.0000,75.3074,6.2674
41.0000,75.3074,6.2674
42.0000,75.3074,6.2674
43.0000,75.3074,6.2674
44.0000,75.3074,6.2674
45.0000,75.3074,6.2674
46.0000,75.3074,6.2674
47.0000,75.3074,6.2674
48.0000,75.3074,6.2674
49.0000,75.3074,6.2674
50.0000,75.3074,6.2674
51.0000,73.3101,6.2916
52.0000,70.9945,6.3032
53.0000,68.5035,6.3054
54.0000,65.8774,6.2992
55.0000,63.4409,6.2933
56.0000,61.2418,6.2878
57.0000,59.3336,6.2818
58.0000,57.6860,6.2795
59.0000,56.3048,6.2770
60.0000,55.0962,6.2719
61.0000,54.0523,6.2624
62.0000,53.2499,6.2506
63.0000,52.5993,6.2360
64.0000,52.0439,6.2207
65.0000,51.6729,6.2074
66.0000,51.4060,6.1948
67.0000,51.3008,6.1850
68.0000,51.2637,6.1767
69.0000,51.2675,6.1696
70.0000,51.2993,6.1639
71.0000,51.3634,6.1587
72.0000,51.4581,6.1542
73.0000,51.6047,6.1487
74.0000,51.7767,6.1437
75.0000,51.9648,6.1389
76.0000,51.9648,6.1389
77.0000,51.9648,6.1389
78.0000,51.9648,6.1389
79.0000,51.9648,6.1389
80.0000,51.9648,6.1389
81.0000,51.9648,6.1389
82.0000,51.9648,6.1389
83.0000,51.9648,6.1389
84.0000,51.9648,6.1389
85.0000,51.9648,6.1389
86.0000,51.9648,6.1389
87.0000,51.9648,6.1389
88.0000,51.9648,6.1389
89.0000,51.9648,6.1389
90.0000,51.9648,6.1389
91.0000,51.9648,6.1389
92.0000,51.9648,6.1389
93.0000,51.9648,6.1389
94.0000,51.9648,6.1389
95.0000,51.9648,6.1389
96.0000,51.9648,6.1389
97.0000,51.9648,6.1389
98.0000,51.9648,6.1389
99.0000,51.9648,6.1389
100.0000,51.9648,6.1389
101.0000,52.1586,6.1340
102.0000,52.3572,6.1290
103.0000,52.5481,6.1247
104.0000,52.7201,6.1208
105.0000,52.8711,6.1171
106.0000,52.9872,6.1137
107.0000,53.0899,6.1110
108.0000,53.1690,6.1090
109.0000,53.2206,6.1076
110.0000,53.2884,6.1064
111.0000,53.3417,6.1051
112.0000,53.4017,6.1034
113.0000,53.4326,6.1023
114.0000,53.4504,6.1013
115.0000,53.4564,6.1003
116.0000,53.4416,6.0998
117.0000,53.3897,6.1001
118.0000,53.2935,6.1013
119.0000,53.2193,6.1021
120.0000,53.1315,6.1032
121.0000,53.0307,6.1047
122.0000,52.9019,6.1065
123.0000,52.8072,6.1078
124.0000,52.7125,6.1093
125.0000,52.6323,6.1104
126.0000,52.6323,6.1104
127.0000,52.6323,6.1104
128.0000,52.6323,6.1104
129.0000,52.6323,6.1104
130.0000,52.6323,6.1104
131.0000,52.6323,6.1104
132.0000,52.6323,6.1104
133.0000,52.6323,6.1104
134.0000,52.6323,6.1104
135.0000,52.6323,6.1104
136.0000,52.6323,6.1104
137.0000,52.6323,6.1104
138.0000,52.6323,6.1104
139.0000,52.6323,6.1104
140.0000,52.6323,6.1104
141.0000,52.6323,6.1104
142.0000,52.6323,6.1104
143.0000,52.6323,6.1104
144.0000,52.6323,6.1104
145.0000,52.6323,6.1104
146.0000,52.6323,6.1104
147.0000,52.6323,6.1104
148.0000,52.6323,6.1104
149.0000,52.6323,6.1104
150.0000,52.6323,6.1104
151.0000,52.5643,6.1111
152.0000,52.4870,6.1124
153.0000,52.4340,6.1133
154.0000,52.3933,6.1140
155.0000,52.3304,6.1153
156.0000,52.2954,6.1163
157.0000,52.2607,6.1176
158.0000,52.2448,6.1184
159.0000,52.2123,6.1198
160.0000,52.1740,6.1210
161.0000,52.1288,6.1226
162.0000,52.0886,6.1242
163.0000,52.0571,6.1257
164.0000,52.0427,6.1269
165.0000,52.0480,6.1284
166.0000,52.0529,6.1294
